id,xmin,ymin,xmax,ymax,direction,split,image_path
image_2188,-177.0319640636444,224.39496421813965,-119.41872596740724,371.5303363800049,0,train,data\train_data\image_2188.png
image_2194,802.4673271179199,229.2071475982666,877.9013442993164,349.2018690109253,0,train,data\train_data\image_2194.png
image_2201,-163.9887034893036,227.34650993347168,-117.90653944015504,346.0780324935913,1,train,data\train_data\image_2201.png
image_2202,-183.66703033447263,225.1920166015625,-135.46318531036377,360.7248821258545,0,train,data\train_data\image_2202.png
image_2206,-146.5471887588501,225.6175079345703,-113.57023358345032,348.30485248565674,0,train,data\train_data\image_2206.png
image_2207,-261.59374237060547,223.52441215515137,-141.43549919128418,412.8139820098877,1,train,data\train_data\image_2207.png
image_2208,853.3689594268799,215.249418258667,926.5878582000732,437.6042881011963,1,val,data\train_data\image_2208.png
image_2212,-221.6670656204224,224.0655460357666,-117.89156198501588,396.9042339324951,1,train,data\train_data\image_2212.png
image_2214,-225.33785104751587,226.64907836914065,-139.96193647384644,368.7569108009338,0,train,data\train_data\image_2214.png
image_2216,907.7908515930176,217.201322555542,984.6523189544678,421.02884435653687,0,train,data\train_data\image_2216.png
image_2217,-243.4399509429932,212.8265609741211,-187.89271116256717,449.8592635393143,0,train,data\train_data\image_2217.png
image_2220,870.3507328033447,217.32843780517575,924.1653728485109,422.2752311229706,1,train,data\train_data\image_2220.png
image_2222,812.287130355835,224.4943561553955,853.2199573516846,355.0614585876465,1,train,data\train_data\image_2222.png
image_2223,-203.30719470977783,226.39665031433103,-103.46638441085815,391.02831506729126,0,train,data\train_data\image_2223.png
image_2225,868.469066619873,217.28609466552732,941.6474533081056,435.5523517131805,0,train,data\train_data\image_2225.png
image_2226,-221.89552545547485,224.9493732452393,-113.16107869148254,397.2255482673645,1,train,data\train_data\image_2226.png
image_2228,-233.4993839263916,221.8608989715576,-99.46334838867188,429.6797444820404,1,val,data\train_data\image_2228.png
image_2229,-286.4545583724976,216.5461196899414,-167.08151578903198,449.3667384386063,0,train,data\train_data\image_2229.png
image_2230,-258.4818434715271,225.19659423828125,-156.508709192276,398.6980023384094,1,train,data\train_data\image_2230.png
image_2233,859.2357444763184,223.932165145874,922.067413330078,378.9756693840027,0,train,data\train_data\image_2233.png
image_2234,835.588788986206,224.2021312713623,920.6990146636964,383.0297245979309,0,train,data\train_data\image_2234.png
image_2236,-155.2563750743866,227.9969062805176,-78.34641873836517,355.32198333740234,1,train,data\train_data\image_2236.png
image_2237,816.522274017334,222.13899040222168,927.2202587127686,411.9255700111389,1,train,data\train_data\image_2237.png
image_2238,828.8749408721924,224.11727333068848,892.1949863433838,377.6180353164673,0,train,data\train_data\image_2238.png
image_2239,-261.1358141899109,225.37998580932617,-150.36884307861328,396.4632501602173,0,train,data\train_data\image_2239.png
image_2240,-245.81604480743408,216.86463737487796,-192.67133474349976,422.11203479766846,1,train,data\train_data\image_2240.png
image_2244,800.0974559783936,219.2088737487793,956.4597702026368,459.0892025232315,1,train,data\train_data\image_2244.png
image_2245,860.3390979766846,224.003662109375,988.85235786438,430.2715148925781,1,train,data\train_data\image_2245.png
image_2248,878.5857582092285,216.55693435668945,985.440502166748,442.4121584892273,0,train,data\train_data\image_2248.png
image_2250,-225.4474139213562,226.7902984619141,-128.47044110298157,377.17537784576416,0,train,data\train_data\image_2250.png
image_2257,859.0264892578125,222.1059455871582,896.2219905853271,379.7757043838501,0,train,data\train_data\image_2257.png
image_2260,-191.689088344574,221.6463222503662,-127.77757287025452,393.2645621299744,1,train,data\train_data\image_2260.png
image_2265,-207.3881435394287,220.3491058349609,-169.54437375068665,389.6663537025452,0,train,data\train_data\image_2265.png
image_2267,842.2958564758301,224.4995346069336,882.2834300994873,358.42944049835205,0,train,data\train_data\image_2267.png
image_2268,833.5072231292725,219.24429321289065,908.3788776397704,414.5068850517273,0,val,data\train_data\image_2268.png
image_2270,-165.25935173034668,224.8890914916992,-130.44626355171204,355.12141132354736,0,train,data\train_data\image_2270.png
image_2271,-272.88442611694336,220.74927711486816,-131.3994026184082,443.6643531322479,0,val,data\train_data\image_2271.png
image_2278,-171.07682704925537,225.16171836853027,-126.47384762763976,355.51350021362305,1,train,data\train_data\image_2278.png
image_2279,-275.0846099853516,226.2397804260254,-162.1133029460907,403.5921039581299,0,train,data\train_data\image_2279.png
image_2281,-148.30007672309875,228.85692977905276,-91.2619149684906,347.34861278533936,0,train,data\train_data\image_2281.png
image_2282,818.3198261260986,228.84359741210935,905.7636165618896,368.5244240760803,1,train,data\train_data\image_2282.png
image_2284,797.6081943511963,228.3377685546875,879.1946411132812,362.13331365585327,0,train,data\train_data\image_2284.png
image_2288,841.9394874572754,222.8219738006592,881.4202308654785,368.6879029273987,0,train,data\train_data\image_2288.png
image_2292,-189.9311900138855,220.5957260131836,-146.16364359855652,389.2813386917114,0,train,data\train_data\image_2292.png
image_2295,-173.08210015296936,221.9066467285156,-136.97535037994385,374.2327513694763,0,train,data\train_data\image_2295.png
image_2298,830.4863262176514,222.95647048950195,961.5188026428224,439.5844485759735,0,train,data\train_data\image_2298.png
image_2317,850.8796119689941,223.18944358825684,928.58642578125,390.9115138053894,1,val,data\train_data\image_2317.png
image_2318,801.7104721069336,229.02338409423828,874.9074840545654,352.666296005249,0,train,data\train_data\image_2318.png
image_2323,817.0968246459961,222.81476402282715,937.0992851257324,419.5279982089996,0,train,data\train_data\image_2323.png
image_2325,818.5065937042236,223.8502540588379,929.8029899597168,410.4772343635559,1,train,data\train_data\image_2325.png
image_2329,-195.418860912323,218.2251968383789,-138.57269167900083,404.50352573394775,0,train,data\train_data\image_2329.png
image_2330,864.3655014038086,223.56229209899905,992.4120140075684,420.0931503772736,0,train,data\train_data\image_2330.png
image_2332,807.9388618469238,223.77523803710935,928.2938289642334,417.7657117843628,1,train,data\train_data\image_2332.png
image_2338,-235.66238164901733,224.15352249145508,-131.46674752235413,395.1221385002136,1,train,data\train_data\image_2338.png
image_2341,-282.9106307029724,218.96334075927732,-209.3108582496643,419.2244508266449,0,val,data\train_data\image_2341.png
image_2344,-245.80381393432617,221.5584602355957,-132.1092975139618,434.30637979507446,1,val,data\train_data\image_2344.png
image_2349,855.6704235076904,222.98825645446777,891.8582725524902,368.8715734481812,0,val,data\train_data\image_2349.png
image_2351,-261.2155508995056,214.41791915893555,-189.7063136100769,445.27819180488586,0,train,data\train_data\image_2351.png
image_2357,803.7015724182129,227.81786346435547,868.6532592773438,355.7587757110596,1,train,data\train_data\image_2357.png
image_2359,-158.8249146938324,224.27145385742188,-105.89798927307127,363.0268397331238,1,train,data\train_data\image_2359.png
image_2366,837.5566291809082,221.63221740722656,872.5605297088623,379.89675426483154,1,val,data\train_data\image_2366.png
image_2367,836.0206031799316,220.1772727966309,981.8452262878418,452.48021626472473,1,train,data\train_data\image_2367.png
image_2368,-284.099063873291,221.64251708984372,-153.22118997573853,446.6950311660767,0,train,data\train_data\image_2368.png
image_2370,-250.43452978134155,221.27350234985352,-157.41528511047363,405.2166714668274,0,train,data\train_data\image_2370.png
image_2379,828.9760494232178,227.30322265625,893.532657623291,357.9792728424072,1,train,data\train_data\image_2379.png
image_2383,832.0955657958984,225.65404319763184,935.5015468597412,391.18475580215454,1,train,data\train_data\image_2383.png
image_2389,-221.1813926696777,218.75834846496585,-178.2838261127472,407.7070560455322,0,train,data\train_data\image_2389.png
image_2390,842.1859073638916,223.6692371368408,921.09881401062,392.8060688972473,1,train,data\train_data\image_2390.png
image_2391,856.9632053375244,215.45895957946777,921.8028831481934,434.45936584472656,1,train,data\train_data\image_2391.png
image_2395,840.3164291381836,219.8951187133789,927.9388332366944,420.2816596031189,0,val,data\train_data\image_2395.png
image_2401,824.8228740692139,227.20637702941892,881.3808345794678,348.19899463653564,0,train,data\train_data\image_2401.png
image_2403,825.3030109405518,218.6247673034668,911.8355369567872,433.9532294273377,1,train,data\train_data\image_2403.png
image_2404,806.4382839202881,224.90093612670896,873.8727951049805,377.9568448066712,0,train,data\train_data\image_2404.png
image_2405,-131.21004939079285,224.948486328125,-102.8884220123291,353.0000915527344,1,train,data\train_data\image_2405.png
image_2406,791.7540264129639,229.2517509460449,868.0384540557861,349.54842472076416,1,train,data\train_data\image_2406.png
image_2411,806.782808303833,224.85164070129397,912.084617614746,392.2921934127808,0,train,data\train_data\image_2411.png
image_2419,-174.3743133544922,225.22305870056152,-125.7331609725952,357.1133270263672,0,train,data\train_data\image_2419.png
image_2423,871.0120582580566,219.6966781616211,963.5788249969482,414.334780216217,0,train,data\train_data\image_2423.png
image_2430,-270.8530068397522,221.29865074157715,-138.80673050880432,431.951625585556,1,val,data\train_data\image_2430.png
image_2433,-259.11340713500977,226.04182624816892,-149.448823928833,403.89997148513794,0,train,data\train_data\image_2433.png
image_2434,-183.35651636123657,219.94487190246585,-135.17722964286804,396.3387241363525,0,train,data\train_data\image_2434.png
image_2438,-293.9115500450134,218.78827476501465,-201.43424034118647,421.40893483161926,0,val,data\train_data\image_2438.png
image_2443,-240.964937210083,218.04160499572757,-169.2170262336731,421.4638414382935,1,train,data\train_data\image_2443.png
image_2444,-144.4819414615631,225.4853000640869,-89.61458802223206,358.28404331207275,1,train,data\train_data\image_2444.png
image_2446,802.6315212249756,226.29568481445312,860.6915187835693,359.95815658569336,0,train,data\train_data\image_2446.png
image_2454,819.040117263794,224.5580997467041,906.3912105560304,381.5150060653687,0,train,data\train_data\image_2454.png
image_2456,-287.46999979019165,223.06258583068848,-147.07643151283264,437.4966492652893,1,train,data\train_data\image_2456.png
image_2457,805.3986167907715,224.424919128418,878.6873817443848,371.95539140701294,1,train,data\train_data\image_2457.png
image_2462,-238.5058879852295,214.1052951812744,-183.23555946350095,442.156965970993,1,train,data\train_data\image_2462.png
image_2467,-193.26277256011963,222.2835292816162,-150.69637298583984,375.6919660568237,1,train,data\train_data\image_2467.png
image_2469,843.8707637786865,222.1201934814453,907.1789646148682,385.1077070236206,0,val,data\train_data\image_2469.png
image_2479,842.9808712005615,224.03862380981445,955.6376838684082,415.6306805610657,1,train,data\train_data\image_2479.png
image_2489,-188.5968017578125,218.07413482666016,-147.01110363006592,408.52965021133423,0,train,data\train_data\image_2489.png
image_2496,858.8225555419922,220.7824935913086,981.9323444366456,443.2473554611206,0,train,data\train_data\image_2496.png
image_2498,-173.21994423866272,224.38186073303223,-134.2776596546173,359.5073380470276,1,train,data\train_data\image_2498.png
image_2502,848.8354682922363,222.8699531555176,881.0491847991943,368.3521046638489,0,train,data\train_data\image_2502.png
image_2509,828.7613868713379,221.01483726501465,952.9183101654052,442.451007604599,0,train,data\train_data\image_2509.png
image_2517,-180.92029809951785,220.49653434753415,-130.18089652061462,391.4942970275879,1,train,data\train_data\image_2517.png
image_2521,900.8338451385498,220.180362701416,1032.35933303833,439.3925025463104,0,train,data\train_data\image_2521.png
image_2529,-204.49185132980347,226.2800350189209,-110.8083951473236,383.3728756904602,1,train,data\train_data\image_2529.png
image_2533,831.8653678894043,225.17765426635745,942.5057601928712,401.5703477859497,1,train,data\train_data\image_2533.png
image_2537,-176.544349193573,225.34233474731445,-113.83708119392396,363.7467803955078,1,train,data\train_data\image_2537.png
image_2539,-184.05659437179563,229.30960083007807,-96.96027874946594,363.9349141120911,1,train,data\train_data\image_2539.png
image_2547,-218.3500099182129,221.01266288757324,-144.84480142593384,403.2699241638184,1,train,data\train_data\image_2547.png
image_2551,-191.64563655853271,223.90684509277344,-117.23798274993896,389.7587432861328,0,train,data\train_data\image_2551.png
image_2555,-193.58697652816767,221.8491973876953,-143.0385160446167,377.5492134094238,1,train,data\train_data\image_2555.png
image_2563,871.7172431945801,220.64605140686035,967.9177379608154,424.53123712539673,0,train,data\train_data\image_2563.png
image_2570,-186.37389421463013,222.86823654174805,-117.65635371208192,389.0851011276245,1,train,data\train_data\image_2570.png
image_2571,819.3122863769531,222.9921760559082,851.1664581298828,367.65322828292847,1,train,data\train_data\image_2571.png
